"id","age","department","distance_from_home","education","employee_count","gender","job_role","job_satisfaction","marital_status","monthly_income","yearly_income","num_companies_worked","performance_rating","total_working_years","years_at_company","years_since_last_promotion"
824,29,"Research & Development",10,"Bachelor",1,"Female","Research Scientist","Medium","Divorced",3291,39492,0,"Excellent",8,7,1
825,42,"Research & Development",29,"Bachelor",1,"Male","Laboratory Technician","Very High","Single",4272,51264,4,"Excellent",16,1,0
827,38,"Human Resources",1,"Bachelor",1,"Male","Human Resources","High","Married",2844,34128,1,"Excellent",7,7,5
828,28,"Research & Development",6,"Bachelor",1,"Male","Research Scientist","High","Divorced",2703,32436,1,"Excellent",3,3,0
830,33,"Sales",9,"Master",1,"Female","Sales Executive","Low","Single",8224,98688,0,"Excellent",6,5,0
831,41,"Research & Development",12,"Master",1,"Male","Laboratory Technician","Very High","Married",4766,57192,3,"Excellent",6,1,0
832,31,"Research & Development",15,"Bachelor",1,"Male","Laboratory Technician","High","Married",2610,31320,1,"Excellent",2,2,2
833,37,"Research & Development",25,"College",1,"Female","Healthcare Representative","Very High","Divorced",5731,68772,7,"Excellent",9,6,1
834,27,"Research & Development",6,"Bachelor",1,"Male","Research Scientist","High","Married",2539,30468,1,"Excellent",4,4,2
836,35,"Human Resources",8,"Master",1,"Male","Human Resources","High","Single",4323,51876,1,"Excellent",6,5,1
838,40,"Research & Development",9,"Master",1,"Female","Research Director","High","Single",13499,161988,9,"Excellent",20,18,2
839,42,"Sales",12,"Bachelor",1,"Male","Sales Executive","Low","Single",13758,165096,0,"Excellent",22,21,13
840,42,"Sales",4,"Master",1,"Male","Sales Executive","Low","Single",5155,61860,7,"Excellent",9,6,1
841,35,"Research & Development",1,"Master",1,"Male","Laboratory Technician","High","Married",2258,27096,6,"Excellent",10,8,1
842,24,"Research & Development",24,"Bachelor",1,"Male","Laboratory Technician","Medium","Single",3597,43164,8,"Outstanding",6,4,1
844,26,"Research & Development",3,"Master",1,"Male","Laboratory Technician","Very High","Married",4420,53040,1,"Outstanding",8,8,0
845,30,"Sales",10,"Bachelor",1,"Male","Sales Executive","High","Married",6578,78936,1,"Excellent",10,10,1
846,40,"Research & Development",26,"College",1,"Female","Research Scientist","Very High","Married",4422,53064,3,"Excellent",16,1,0
847,35,"Research & Development",2,"Bachelor",1,"Male","Manufacturing Director","Medium","Divorced",10274,123288,2,"Excellent",15,7,6
848,34,"Research & Development",1,"Bachelor",1,"Male","Healthcare Representative","Low","Single",5343,64116,0,"Outstanding",14,13,4
849,35,"Research & Development",4,"Master",1,"Male","Laboratory Technician","Very High","Married",2376,28512,1,"Excellent",2,2,2
850,43,"Sales",9,"Bachelor",1,"Female","Sales Executive","High","Single",5346,64152,8,"Excellent",7,4,1
852,56,"Research & Development",4,"Master",1,"Female","Manager","Low","Divorced",19943,239316,4,"Excellent",28,5,4
854,19,"Research & Development",9,"College",1,"Male","Research Scientist","Low","Single",2552,30624,1,"Outstanding",1,1,0
855,45,"Research & Development",7,"Bachelor",1,"Female","Research Scientist","High","Married",4477,53724,4,"Excellent",7,3,0
856,37,"Research & Development",1,"Bachelor",1,"Female","Manufacturing Director","Very High","Married",6474,77688,1,"Excellent",14,14,3
857,20,"Research & Development",3,"Bachelor",1,"Male","Laboratory Technician","High","Single",3033,36396,1,"Excellent",2,2,1
858,44,"Research & Development",10,"Master",1,"Male","Research Scientist","High","Single",2936,35232,1,"Excellent",6,6,0
859,53,"Research & Development",7,"College",1,"Female","Manager","High","Divorced",18606,223272,3,"Excellent",26,7,4
861,22,"Research & Development",3,"Master",1,"Male","Research Scientist","Very High","Married",2853,34236,0,"Excellent",1,0,0
862,46,"Sales",2,"Bachelor",1,"Female","Manager","Low","Married",17048,204576,8,"Outstanding",28,26,15
863,44,"Research & Development",17,"Bachelor",1,"Male","Research Scientist","High","Single",2290,27480,2,"Excellent",6,0,0
864,33,"Human Resources",2,"Bachelor",1,"Male","Human Resources","High","Married",3600,43200,1,"Excellent",5,5,1
865,41,"Research & Development",5,"College",1,"Male","Research Scientist","Low","Divorced",2107,25284,6,"Excellent",5,1,0
866,30,"Sales",29,"Master",1,"Male","Sales Executive","Low","Divorced",4115,49380,8,"Excellent",8,4,0
867,40,"Sales",2,"Master",1,"Male","Sales Executive","Medium","Married",4327,51924,5,"Excellent",5,0,0
868,50,"Research & Development",2,"Bachelor",1,"Female","Manager","Low","Married",17856,214272,2,"Outstanding",32,2,2
869,28,"Research & Development",19,"Master",1,"Male","Laboratory Technician","Low","Married",3196,38352,1,"Excellent",6,6,3
870,46,"Research & Development",15,"College",1,"Male","Research Director","Medium","Married",19081,228972,5,"Excellent",25,4,0
871,35,"Sales",17,"Master",1,"Male","Sales Executive","Low","Married",8966,107592,3,"Excellent",15,7,1
872,24,"Research & Development",17,"College",1,"Female","Laboratory Technician","Medium","Married",2210,26520,1,"Excellent",1,1,0
873,33,"Sales",25,"Bachelor",1,"Female","Sales Executive","High","Married",4539,54468,1,"Excellent",10,10,0
874,36,"Research & Development",6,"Master",1,"Male","Laboratory Technician","High","Divorced",2741,32892,1,"Excellent",7,7,1
875,30,"Research & Development",7,"Master",1,"Male","Laboratory Technician","High","Divorced",3491,41892,1,"Excellent",10,10,8
876,44,"Research & Development",29,"Master",1,"Male","Research Scientist","Very High","Single",4541,54492,1,"Outstanding",20,20,13
877,20,"Sales",21,"Bachelor",1,"Male","Sales Representative","Very High","Single",2678,32136,1,"Excellent",2,2,2
878,46,"Research & Development",2,"Master",1,"Male","Manufacturing Director","Very High","Divorced",7379,88548,2,"Excellent",12,6,1
879,42,"Human Resources",2,"Doctor",1,"Male","Human Resources","Low","Married",6272,75264,7,"Excellent",10,4,0
880,60,"Sales",7,"Master",1,"Male","Sales Executive","Very High","Divorced",5220,62640,0,"Excellent",12,11,1
881,32,"Research & Development",13,"Bachelor",1,"Female","Laboratory Technician","Medium","Married",2743,32916,1,"Outstanding",2,2,2
882,32,"Research & Development",2,"College",1,"Female","Research Scientist","High","Single",4998,59976,4,"Excellent",10,8,0
883,36,"Research & Development",1,"Bachelor",1,"Female","Manufacturing Director","Low","Divorced",10252,123024,2,"Outstanding",17,7,7
884,33,"Research & Development",9,"Bachelor",1,"Male","Research Scientist","Very High","Married",2781,33372,0,"Excellent",15,14,4
885,40,"Sales",10,"Bachelor",1,"Female","Sales Executive","Medium","Divorced",6852,82224,7,"Excellent",7,5,1
886,25,"Sales",10,"Master",1,"Male","Sales Executive","Very High","Single",4950,59400,0,"Excellent",5,4,1
887,30,"Research & Development",1,"Bachelor",1,"Male","Research Scientist","Medium","Married",3579,42948,0,"Outstanding",12,11,5
888,42,"Research & Development",26,"Doctor",1,"Female","Research Director","Low","Married",13191,158292,3,"Excellent",20,1,0
889,35,"Sales",8,"College",1,"Female","Sales Executive","Very High","Married",10377,124524,4,"Excellent",16,13,4
890,27,"Research & Development",14,"Bachelor",1,"Male","Research Scientist","Low","Married",2235,26820,1,"Excellent",9,9,6
891,54,"Research & Development",1,"Master",1,"Female","Manufacturing Director","High","Divorced",10502,126024,7,"Excellent",33,5,1
893,19,"Research & Development",10,"Bachelor",1,"Female","Research Scientist","Medium","Single",1859,22308,1,"Outstanding",1,1,0
894,29,"Research & Development",1,"Bachelor",1,"Female","Research Scientist","Very High","Divorced",3760,45120,1,"Excellent",3,3,1
895,54,"Research & Development",3,"Bachelor",1,"Male","Research Director","Very High","Married",17779,213348,3,"Excellent",36,10,0
896,31,"Research & Development",11,"College",1,"Male","Healthcare Representative","Low","Married",6833,81996,1,"Excellent",6,6,0
897,31,"Research & Development",24,"Bachelor",1,"Female","Healthcare Representative","Low","Single",6812,81744,1,"Excellent",10,10,1
898,59,"Sales",3,"Bachelor",1,"Female","Sales Executive","Very High","Single",5171,62052,5,"Excellent",13,6,0
899,43,"Research & Development",3,"Bachelor",1,"Male","Research Director","Very High","Married",19740,236880,3,"Excellent",25,8,0
900,49,"Research & Development",4,"College",1,"Male","Manager","High","Married",18711,224532,2,"Excellent",23,1,0
901,36,"Research & Development",3,"Bachelor",1,"Male","Research Scientist","Medium","Married",3692,44304,1,"Excellent",12,11,0
902,48,"Research & Development",2,"College",1,"Male","Laboratory Technician","Medium","Single",2559,30708,5,"Excellent",7,1,0
903,27,"Research & Development",4,"College",1,"Male","Research Scientist","High","Divorced",2517,30204,1,"Excellent",5,5,0
904,29,"Research & Development",7,"Bachelor",1,"Male","Healthcare Representative","Very High","Divorced",6623,79476,1,"Excellent",6,6,1
905,48,"Research & Development",1,"Bachelor",1,"Male","Research Director","Very High","Single",18265,219180,6,"Excellent",25,1,0
906,29,"Research & Development",1,"Bachelor",1,"Female","Research Director","Very High","Divorced",16124,193488,3,"Excellent",9,7,1
907,34,"Research & Development",20,"Bachelor",1,"Female","Research Scientist","High","Married",2585,31020,0,"Excellent",2,1,0
908,44,"Sales",5,"Bachelor",1,"Male","Manager","Medium","Married",18213,218556,7,"Excellent",26,22,3
909,33,"Sales",10,"Doctor",1,"Male","Sales Executive","High","Divorced",8380,100560,0,"Excellent",10,9,0
910,19,"Research & Development",25,"Bachelor",1,"Female","Research Scientist","Very High","Single",2994,35928,1,"Excellent",1,1,0
911,23,"Research & Development",1,"College",1,"Male","Research Scientist","High","Married",1223,14676,1,"Outstanding",1,1,0
913,26,"Research & Development",4,"College",1,"Male","Research Scientist","Very High","Single",2875,34500,1,"Outstanding",8,8,2
914,45,"Sales",2,"Bachelor",1,"Female","Manager","Medium","Single",18824,225888,2,"Excellent",26,24,1
916,21,"Research & Development",10,"College",1,"Female","Laboratory Technician","High","Single",2625,31500,1,"Outstanding",2,2,2
917,46,"Sales",4,"College",1,"Female","Manager","Medium","Married",18789,225468,2,"Excellent",26,11,0
918,34,"Sales",2,"Bachelor",1,"Female","Sales Executive","Low","Single",4538,54456,0,"Excellent",4,3,0
919,51,"Sales",9,"Bachelor",1,"Male","Manager","Medium","Divorced",19847,238164,4,"Outstanding",31,29,11
920,59,"Research & Development",18,"Master",1,"Male","Manufacturing Director","Very High","Single",10512,126144,6,"Excellent",25,9,5
921,34,"Research & Development",19,"Bachelor",1,"Female","Laboratory Technician","Medium","Divorced",4444,53328,4,"Excellent",15,11,5
922,28,"Research & Development",1,"Master",1,"Male","Laboratory Technician","High","Single",2154,25848,0,"Excellent",5,4,0
923,44,"Research & Development",4,"College",1,"Male","Manager","Low","Divorced",19190,230280,1,"Excellent",26,25,14
924,34,"Human Resources",11,"Bachelor",1,"Male","Human Resources","Medium","Married",4490,53880,4,"Excellent",14,10,1
926,42,"Research & Development",7,"Master",1,"Female","Research Scientist","Medium","Married",2372,28464,6,"Excellent",18,1,0
927,43,"Sales",4,"Master",1,"Female","Sales Executive","Very High","Single",10231,122772,3,"Excellent",23,21,15
928,36,"Research & Development",2,"Master",1,"Female","Manufacturing Director","Medium","Single",5410,64920,9,"Excellent",18,16,5
929,44,"Research & Development",15,"Bachelor",1,"Female","Healthcare Representative","Very High","Married",7978,95736,1,"Excellent",10,10,0
930,28,"Research & Development",2,"Bachelor",1,"Male","Laboratory Technician","Very High","Married",3867,46404,1,"Excellent",2,2,2
931,51,"Research & Development",6,"College",1,"Female","Laboratory Technician","High","Single",2838,34056,0,"Excellent",8,7,7
932,30,"Research & Development",9,"College",1,"Female","Manufacturing Director","High","Single",4695,56340,7,"Excellent",10,8,1
933,29,"Research & Development",7,"Bachelor",1,"Female","Laboratory Technician","High","Divorced",3339,40068,3,"Excellent",10,7,7
934,28,"Research & Development",1,"Bachelor",1,"Male","Research Scientist","Low","Single",2080,24960,2,"Excellent",5,3,1
935,25,"Research & Development",1,"Bachelor",1,"Female","Research Scientist","Medium","Single",2096,25152,1,"Excellent",2,2,2
936,32,"Sales",8,"Bachelor",1,"Male","Sales Executive","Very High","Married",6209,74508,1,"Excellent",10,10,0
937,45,"Research & Development",25,"Bachelor",1,"Female","Manager","Medium","Single",18061,216732,3,"Outstanding",22,0,0
938,39,"Research & Development",13,"Master",1,"Female","Manager","Medium","Divorced",17123,205476,6,"Excellent",21,19,15
939,58,"Research & Development",23,"Master",1,"Male","Research Scientist","High","Divorced",2372,28464,1,"Excellent",2,2,2
940,32,"Research & Development",7,"College",1,"Male","Laboratory Technician","High","Married",4883,58596,1,"Excellent",10,10,1
941,39,"Research & Development",23,"Bachelor",1,"Male","Research Scientist","Low","Single",3904,46848,0,"Excellent",6,5,0
942,30,"Research & Development",6,"Bachelor",1,"Female","Laboratory Technician","Very High","Married",4627,55524,0,"Excellent",10,9,6
943,36,"Research & Development",10,"Master",1,"Female","Healthcare Representative","High","Married",7094,85128,3,"Excellent",10,7,1
944,46,"Human Resources",1,"College",1,"Female","Human Resources","Low","Single",3423,41076,6,"Excellent",10,7,5
945,28,"Research & Development",1,"Bachelor",1,"Female","Laboratory Technician","Very High","Married",6674,80088,0,"Excellent",10,9,7
946,50,"Research & Development",28,"Bachelor",1,"Female","Research Director","Low","Married",16880,202560,4,"Excellent",25,3,1
947,40,"Sales",25,"Master",1,"Male","Sales Executive","Medium","Single",9094,109128,2,"Excellent",9,5,1
948,52,"Sales",5,"Bachelor",1,"Male","Sales Executive","Medium","Single",8446,101352,9,"Excellent",10,8,7
949,30,"Research & Development",17,"Master",1,"Female","Manager","Low","Married",11916,142992,1,"Outstanding",9,9,0
950,39,"Research & Development",18,"College",1,"Male","Manufacturing Director","High","Single",4534,54408,0,"Excellent",9,8,1
951,31,"Sales",2,"Master",1,"Female","Sales Executive","High","Divorced",9852,118224,1,"Excellent",10,10,9
952,41,"Sales",10,"College",1,"Male","Sales Executive","Medium","Single",6151,73812,1,"Excellent",19,19,11
953,31,"Sales",1,"Bachelor",1,"Female","Sales Representative","Medium","Single",2302,27624,1,"Excellent",3,3,2
954,44,"Research & Development",3,"Bachelor",1,"Male","Laboratory Technician","Low","Married",2362,28344,4,"Excellent",10,3,1
956,55,"Research & Development",2,"College",1,"Female","Manager","High","Married",19187,230244,4,"Excellent",23,19,9
957,56,"Human Resources",8,"Master",1,"Male","Manager","Medium","Single",19717,236604,6,"Excellent",36,7,7
958,40,"Research & Development",16,"College",1,"Male","Research Scientist","High","Divorced",3544,42528,9,"Excellent",6,4,0
959,34,"Research & Development",9,"Bachelor",1,"Male","Healthcare Representative","Very High","Divorced",8500,102000,0,"Excellent",10,9,1
960,40,"Research & Development",2,"Bachelor",1,"Male","Research Scientist","Very High","Single",4661,55932,1,"Excellent",9,9,8
961,41,"Sales",1,"Bachelor",1,"Female","Sales Executive","Low","Divorced",4103,49236,0,"Excellent",10,9,1
962,35,"Research & Development",4,"Master",1,"Male","Research Scientist","High","Single",4249,50988,1,"Excellent",9,9,1
963,51,"Human Resources",5,"Bachelor",1,"Male","Manager","Medium","Divorced",14026,168312,1,"Excellent",33,33,0
964,38,"Sales",2,"College",1,"Female","Sales Executive","Low","Divorced",6893,82716,3,"Excellent",11,7,1
965,34,"Sales",15,"College",1,"Female","Sales Executive","Low","Single",6125,73500,1,"Excellent",10,10,9
967,58,"Research & Development",7,"Master",1,"Female","Manufacturing Director","Low","Married",10008,120096,7,"Excellent",31,10,5
968,40,"Research & Development",1,"Master",1,"Male","Laboratory Technician","Medium","Married",2387,28644,3,"Outstanding",7,4,0
969,36,"Sales",7,"Bachelor",1,"Female","Sales Executive","Low","Married",4639,55668,2,"Excellent",17,15,6
970,48,"Research & Development",4,"Bachelor",1,"Male","Manufacturing Director","Very High","Single",7898,94776,1,"Excellent",11,10,0
971,27,"Sales",11,"Bachelor",1,"Female","Sales Representative","Very High","Married",2534,30408,8,"Excellent",5,1,0
972,51,"Research & Development",11,"College",1,"Female","Manufacturing Director","Medium","Single",13142,157704,3,"Excellent",29,5,0
973,18,"Research & Development",1,"Bachelor",1,"Female","Laboratory Technician","Very High","Single",1611,19332,1,"Excellent",0,0,0
974,35,"Research & Development",1,"Bachelor",1,"Female","Laboratory Technician","Very High","Married",5363,64356,0,"Excellent",10,9,0
976,55,"Sales",13,"Master",1,"Male","Sales Executive","High","Single",13695,164340,6,"Excellent",24,19,3
977,56,"Research & Development",23,"Bachelor",1,"Male","Manufacturing Director","Medium","Married",13402,160824,4,"Excellent",33,19,15
980,34,"Research & Development",29,"Bachelor",1,"Male","Laboratory Technician","High","Married",5429,65148,4,"Excellent",10,8,7
981,31,"Sales",2,"Bachelor",1,"Female","Sales Representative","Very High","Single",2785,33420,7,"Excellent",3,1,0
982,35,"Sales",18,"Master",1,"Female","Sales Executive","High","Married",4614,55368,0,"Excellent",5,4,3
983,38,"Research & Development",7,"Bachelor",1,"Male","Research Scientist","High","Divorced",2610,31320,1,"Excellent",4,4,0
984,34,"Research & Development",2,"Master",1,"Female","Healthcare Representative","Very High","Single",6687,80244,1,"Excellent",14,14,4
985,28,"Sales",26,"Bachelor",1,"Male","Sales Executive","Low","Married",4724,56688,1,"Excellent",5,5,0
986,31,"Research & Development",22,"Master",1,"Male","Manufacturing Director","High","Married",6179,74148,1,"Excellent",10,10,6
987,39,"Sales",21,"Master",1,"Male","Sales Executive","Very High","Married",6120,73440,3,"Excellent",8,5,1
988,51,"Sales",2,"Bachelor",1,"Male","Sales Executive","Medium","Married",10596,127152,2,"Excellent",14,4,3
989,41,"Research & Development",22,"Bachelor",1,"Female","Research Scientist","Very High","Divorced",5467,65604,3,"Excellent",12,6,3
993,39,"Research & Development",25,"College",1,"Male","Healthcare Representative","High","Married",10920,131040,3,"Outstanding",13,6,0
995,52,"Research & Development",28,"College",1,"Female","Manufacturing Director","High","Married",13247,158964,2,"Excellent",24,5,0
996,43,"Research & Development",6,"Bachelor",1,"Female","Research Scientist","High","Single",4081,48972,1,"Excellent",20,20,1
997,27,"Sales",10,"Bachelor",1,"Female","Sales Executive","Very High","Married",5769,69228,1,"Excellent",6,6,4
998,27,"Research & Development",17,"Master",1,"Female","Research Scientist","High","Single",2394,28728,1,"Excellent",8,8,7
1000,42,"Human Resources",10,"Bachelor",1,"Female","Manager","Low","Married",16799,201588,0,"Excellent",21,20,0
1001,52,"Research & Development",8,"Master",1,"Female","Laboratory Technician","Low","Married",2950,35400,9,"Excellent",12,5,0
1002,37,"Research & Development",11,"Bachelor",1,"Female","Laboratory Technician","High","Single",3629,43548,4,"Excellent",8,3,0
1003,35,"Research & Development",18,"College",1,"Male","Manufacturing Director","Very High","Single",9362,112344,2,"Excellent",10,2,2
1004,25,"Research & Development",1,"Bachelor",1,"Male","Laboratory Technician","Very High","Married",3229,38748,4,"Excellent",7,3,0
1005,26,"Research & Development",7,"Bachelor",1,"Male","Laboratory Technician","Low","Single",3578,42936,0,"Excellent",8,7,0
1006,29,"Human Resources",17,"Bachelor",1,"Male","Human Resources","Low","Single",7988,95856,1,"Excellent",10,10,0
1007,49,"Research & Development",28,"College",1,"Male","Laboratory Technician","Low","Single",4284,51408,3,"Outstanding",20,4,1
1009,54,"Research & Development",1,"Bachelor",1,"Female","Research Director","Very High","Single",17328,207936,6,"Excellent",29,20,12
1010,58,"Research & Development",1,"Bachelor",1,"Female","Research Director","Low","Married",19701,236412,3,"Outstanding",32,9,1
1011,55,"Research & Development",1,"Master",1,"Male","Research Director","Very High","Divorced",14732,176784,2,"Excellent",31,7,0
1012,36,"Sales",3,"Master",1,"Female","Sales Executive","Medium","Single",9278,111336,3,"Excellent",15,5,0
1013,31,"Sales",1,"Master",1,"Female","Sales Representative","High","Single",1359,16308,1,"Excellent",1,1,0
1014,30,"Sales",7,"Master",1,"Female","Sales Executive","Low","Divorced",4779,57348,7,"Excellent",8,3,0
1015,31,"Research & Development",8,"Doctor",1,"Female","Research Director","Medium","Single",16422,197064,3,"Excellent",9,3,1
1016,34,"Research & Development",1,"Master",1,"Male","Research Scientist","Low","Divorced",2996,35952,5,"Excellent",10,4,1
1017,31,"Research & Development",8,"Bachelor",1,"Female","Research Scientist","Medium","Single",1261,15132,1,"Excellent",1,1,0
1019,36,"Research & Development",4,"Master",1,"Male","Laboratory Technician","Very High","Single",5810,69720,1,"Excellent",10,10,1
1020,36,"Sales",16,"Master",1,"Female","Sales Executive","Low","Married",5647,67764,4,"Excellent",11,3,0
1021,47,"Research & Development",1,"Bachelor",1,"Male","Research Scientist","Very High","Married",3420,41040,7,"Excellent",17,6,1
1022,25,"Sales",9,"College",1,"Male","Sales Representative","Low","Married",4400,52800,3,"Excellent",6,3,2
1023,37,"Research & Development",5,"College",1,"Male","Laboratory Technician","High","Single",3500,42000,0,"Excellent",7,6,1
1024,56,"Research & Development",1,"College",1,"Female","Research Scientist","Low","Married",2066,24792,2,"Outstanding",5,3,1
1025,47,"Research & Development",2,"Master",1,"Female","Research Director","High","Married",17169,206028,3,"Excellent",26,20,5
1027,32,"Sales",7,"Doctor",1,"Male","Sales Executive","Very High","Married",9204,110448,4,"Excellent",7,4,0
1028,34,"Research & Development",1,"Bachelor",1,"Female","Laboratory Technician","Medium","Married",3294,39528,5,"Excellent",7,5,0
1029,41,"Research & Development",5,"Doctor",1,"Male","Research Scientist","High","Married",2127,25524,2,"Excellent",7,4,0
1030,40,"Research & Development",9,"Master",1,"Male","Laboratory Technician","High","Divorced",3975,47700,3,"Excellent",11,8,0
1031,31,"Sales",8,"College",1,"Male","Sales Executive","Very High","Divorced",10793,129516,1,"Excellent",13,13,9
1032,46,"Sales",9,"Bachelor",1,"Male","Sales Executive","Very High","Divorced",10096,121152,4,"Excellent",28,7,4
1033,39,"Research & Development",2,"Bachelor",1,"Female","Laboratory Technician","Low","Single",3646,43752,2,"Outstanding",11,1,0
1034,31,"Research & Development",1,"Doctor",1,"Female","Manufacturing Director","Medium","Single",7446,89352,1,"Excellent",10,10,4
1035,45,"Research & Development",20,"Bachelor",1,"Male","Healthcare Representative","Low","Divorced",10851,130212,2,"Excellent",24,7,0
1036,31,"Human Resources",8,"College",1,"Female","Human Resources","Medium","Single",2109,25308,9,"Excellent",8,3,0
1037,31,"Research & Development",2,"Bachelor",1,"Male","Laboratory Technician","Very High","Married",3722,44664,6,"Excellent",7,2,2
1038,45,"Research & Development",29,"Bachelor",1,"Male","Manufacturing Director","Very High","Married",9380,112560,4,"Excellent",10,3,1
1039,48,"Sales",7,"Bachelor",1,"Male","Sales Executive","Low","Divorced",5486,65832,4,"Excellent",15,2,2
1040,34,"Human Resources",9,"Master",1,"Female","Human Resources","High","Married",2742,32904,1,"Excellent",2,2,2
1042,28,"Sales",5,"Bachelor",1,"Male","Sales Executive","Low","Single",8463,101556,0,"Excellent",6,5,1
1043,44,"Research & Development",5,"Bachelor",1,"Male","Laboratory Technician","High","Single",3162,37944,3,"Excellent",7,5,0
1044,53,"Research & Development",2,"Bachelor",1,"Male","Research Director","Medium","Single",16598,199176,4,"Excellent",35,9,8
1045,49,"Research & Development",5,"Master",1,"Male","Healthcare Representative","High","Married",6651,79812,2,"Excellent",20,3,1
1046,40,"Research & Development",2,"Bachelor",1,"Male","Research Scientist","High","Divorced",2345,28140,2,"Excellent",8,3,1
1047,44,"Research & Development",20,"Bachelor",1,"Male","Research Scientist","Medium","Single",3420,41040,1,"Excellent",6,5,1
1048,33,"Sales",7,"Bachelor",1,"Male","Sales Executive","Low","Married",4373,52476,0,"Excellent",5,4,0
1049,34,"Sales",3,"Bachelor",1,"Male","Sales Executive","Low","Single",4759,57108,3,"Excellent",15,13,3
1051,42,"Research & Development",9,"College",1,"Female","Laboratory Technician","Very High","Single",3673,44076,1,"Excellent",12,12,5
1052,44,"Sales",1,"Doctor",1,"Female","Sales Executive","High","Married",4768,57216,7,"Excellent",11,1,0
1053,30,"Research & Development",7,"Bachelor",1,"Male","Research Scientist","High","Divorced",1274,15288,1,"Excellent",1,1,0
1054,57,"Research & Development",1,"College",1,"Male","Research Scientist","High","Married",4900,58800,0,"Outstanding",13,12,2
1055,49,"Research & Development",7,"Master",1,"Male","Healthcare Representative","Medium","Divorced",10466,125592,3,"Excellent",29,8,0
1056,34,"Research & Development",15,"Bachelor",1,"Male","Research Director","Low","Divorced",17007,204084,7,"Excellent",16,14,6
1057,28,"Sales",1,"Bachelor",1,"Male","Sales Representative","High","Married",2909,34908,3,"Excellent",5,3,1
1058,29,"Sales",13,"Bachelor",1,"Female","Sales Executive","Medium","Single",5765,69180,5,"Excellent",7,5,0
1059,34,"Sales",24,"Master",1,"Female","Sales Executive","Medium","Single",4599,55188,0,"Outstanding",16,15,10
1061,24,"Research & Development",9,"Bachelor",1,"Male","Laboratory Technician","Low","Single",3172,38064,2,"Excellent",4,0,0
1062,24,"Sales",13,"College",1,"Female","Sales Representative","Medium","Married",2033,24396,1,"Excellent",1,1,0
1064,29,"Sales",19,"Bachelor",1,"Male","Sales Executive","High","Divorced",8620,103440,1,"Excellent",10,10,0
1065,30,"Human Resources",1,"Bachelor",1,"Male","Human Resources","High","Divorced",2064,24768,0,"Outstanding",6,5,1
1066,55,"Research & Development",4,"Master",1,"Male","Healthcare Representative","High","Married",4035,48420,0,"Excellent",4,3,1
1067,33,"Research & Development",4,"Master",1,"Female","Laboratory Technician","Medium","Married",3838,46056,8,"Excellent",8,5,0
1068,47,"Sales",14,"Bachelor",1,"Female","Sales Executive","High","Married",4591,55092,3,"Excellent",11,5,1
1069,28,"Research & Development",2,"College",1,"Male","Laboratory Technician","Low","Single",2561,30732,7,"Excellent",8,0,0
1070,28,"Research & Development",1,"Bachelor",1,"Male","Research Scientist","High","Divorced",1563,18756,1,"Excellent",1,1,0
1071,28,"Sales",7,"Bachelor",1,"Male","Sales Executive","Low","Single",4898,58776,0,"Excellent",5,4,1
1072,49,"Research & Development",3,"College",1,"Female","Laboratory Technician","Low","Married",4789,57468,4,"Outstanding",10,3,1
1075,33,"Research & Development",8,"Doctor",1,"Male","Healthcare Representative","High","Single",6388,76656,2,"Excellent",14,0,0
1076,32,"Research & Development",10,"Bachelor",1,"Male","Manager","Very High","Single",11244,134928,2,"Outstanding",10,5,0
1077,54,"Research & Development",11,"Master",1,"Female","Manager","Very High","Divorced",16032,192384,3,"Outstanding",26,14,1
1078,29,"Research & Development",1,"Master",1,"Male","Research Scientist","Low","Single",2362,28344,6,"Excellent",11,9,0
1079,44,"Research & Development",28,"Bachelor",1,"Male","Research Director","Low","Married",16328,195936,3,"Excellent",24,20,14
1080,39,"Research & Development",6,"Bachelor",1,"Female","Manufacturing Director","Medium","Single",8376,100512,4,"Excellent",9,2,2
1081,46,"Sales",3,"Bachelor",1,"Female","Manager","Medium","Married",16606,199272,8,"Excellent",23,13,5
1082,35,"Research & Development",16,"Bachelor",1,"Female","Healthcare Representative","Medium","Single",8606,103272,1,"Excellent",11,11,3
1084,40,"Research & Development",9,"Master",1,"Male","Laboratory Technician","Low","Single",2018,24216,3,"Excellent",15,5,1
1085,34,"Sales",1,"Bachelor",1,"Male","Sales Executive","High","Married",7083,84996,1,"Excellent",10,10,8
1086,31,"Research & Development",3,"Bachelor",1,"Female","Research Scientist","High","Single",4084,49008,1,"Excellent",7,7,7
1087,50,"Research & Development",22,"Doctor",1,"Male","Research Director","Very High","Single",14411,172932,1,"Excellent",32,32,13
1088,34,"Sales",7,"College",1,"Male","Sales Representative","High","Married",2308,27696,0,"Outstanding",12,11,5
1089,42,"Research & Development",2,"Bachelor",1,"Male","Laboratory Technician","Medium","Married",4841,58092,4,"Excellent",4,1,0
1090,37,"Research & Development",13,"Bachelor",1,"Male","Research Scientist","Very High","Married",4285,51420,1,"Excellent",10,10,3
1092,33,"Research & Development",25,"Bachelor",1,"Male","Manufacturing Director","Medium","Single",4320,51840,1,"Excellent",5,5,0
1093,45,"Research & Development",28,"Bachelor",1,"Male","Research Scientist","Very High","Married",2132,25584,4,"Outstanding",8,5,0
1094,42,"Research & Development",2,"Bachelor",1,"Male","Healthcare Representative","Very High","Married",10124,121488,2,"Excellent",24,20,13
